timestamp,BTC: Price
2011-05-17 00:00:00,7.20995
2011-05-18 00:00:00,6.8849912500000015
2011-05-19 00:00:00,6.88955
2011-05-20 00:00:00,5.5903616666666665
2011-05-21 00:00:00,6.132744285714287
2011-05-22 00:00:00,6.736269999999999
2011-05-23 00:00:00,7.106383999999999
2011-05-24 00:00:00,7.42
2011-05-25 00:00:00,8.409413571428571
2011-05-26 00:00:00,8.77355
2011-05-27 00:00:00,8.5002
2011-05-28 00:00:00,8.3001
2011-05-29 00:00:00,8.4299
2011-05-30 00:00:00,8.800025000000002
2011-05-31 00:00:00,8.715455
2011-06-01 00:00:00,9.607497500000001
2011-06-02 00:00:00,10.643019999999998
2011-06-03 00:00:00,14.317785714285714
2011-06-04 00:00:00,18.64759333333334
2011-06-05 00:00:00,16.675
2011-06-06 00:00:00,18.37141428571429
2011-06-07 00:00:00,23.396988372093016
2011-06-08 00:00:00,29.64085384615385
2011-06-09 00:00:00,28.9407
2011-06-10 00:00:00,23.86174117647059
2011-06-11 00:00:00,14.651199999999998
2011-06-12 00:00:00,18.71959
2011-06-13 00:00:00,19.409272222222214
2011-06-14 00:00:00,19.32056428571429
2011-06-15 00:00:00,19.49
2011-06-16 00:00:00,17.363817999999995
2011-06-17 00:00:00,15.834064285714286
2011-06-18 00:00:00,16.876666666666665
2011-06-19 00:00:00,17.405467272497287
2011-06-20 00:00:00,17.4795582704942
2011-06-21 00:00:00,17.850482972780885
2011-06-22 00:00:00,17.906287114865226
2011-06-23 00:00:00,18.16839759701135
2011-06-24 00:00:00,18.585396059959713
2011-06-25 00:00:00,17.943275642315022
2011-06-26 00:00:00,16.366438571428574
2011-06-27 00:00:00,16.750066666666665
2011-06-28 00:00:00,16.943002500000002
2011-06-29 00:00:00,16.899833333333333
2011-06-30 00:00:00,16.153598125000002
2011-07-01 00:00:00,15.363328181818185
2011-07-02 00:00:00,15.4
2011-07-03 00:00:00,15.440396666666668
2011-07-04 00:00:00,13.820056
2011-07-05 00:00:00,12.886805625
2011-07-06 00:00:00,14.767071111111115
2011-07-07 00:00:00,14.770078461538462
2011-07-08 00:00:00,14.313770000000002
2011-07-09 00:00:00,14.3775
2011-07-10 00:00:00,14.74739
2011-07-11 00:00:00,14.210998421052633
2011-07-12 00:00:00,14.01648166666667
2011-07-13 00:00:00,13.954294285714285
2011-07-14 00:00:00,13.997809
2011-07-15 00:00:00,13.81
2011-07-16 00:00:00,13.719048571428573
2011-07-17 00:00:00,13.167918750000005
2011-07-18 00:00:00,13.423071481481482
2011-07-19 00:00:00,13.84199375
2011-07-20 00:00:00,13.693134848484846
2011-07-21 00:00:00,13.612104
2011-07-22 00:00:00,13.69542
2011-07-23 00:00:00,13.68
2011-07-24 00:00:00,13.98001
2011-07-25 00:00:00,14.0026
2011-07-26 00:00:00,13.88117
2011-07-27 00:00:00,13.9076
2011-07-28 00:00:00,13.481906666666667
2011-07-29 00:00:00,13.514396363636365
2011-07-30 00:00:00,13.53281315789474
2011-07-31 00:00:00,13.379893333333333
2011-08-01 00:00:00,13.095602000000005
2011-08-02 00:00:00,12.060019
2011-08-03 00:00:00,9.26005
2011-08-04 00:00:00,10.743663333333332
2011-08-05 00:00:00,9.7726675
2011-08-06 00:00:00,6.511275454545455
2011-08-07 00:00:00,8.166288292682923
2011-08-08 00:00:00,7.8298549999999985
2011-08-09 00:00:00,9.74886068965517
2011-08-10 00:00:00,10.01468625
2011-08-11 00:00:00,9.45624
2011-08-12 00:00:00,9.460339999999999
2011-08-13 00:00:00,10.123339655172405
2011-08-14 00:00:00,10.744264615384619
2011-08-15 00:00:00,11.138136
2011-08-16 00:00:00,10.958955
2011-08-17 00:00:00,10.993066666666667
2011-08-18 00:00:00,10.847017692307693
2011-08-19 00:00:00,11.65
2011-08-20 00:00:00,11.450997999999998
2011-08-21 00:00:00,11.323212000000002
2011-08-22 00:00:00,10.940764736842107
2011-08-23 00:00:00,10.927407
2011-08-24 00:00:00,10.8506
2011-08-25 00:00:00,9.684139710144926
2011-08-26 00:00:00,8.179189444444445
2011-08-27 00:00:00,8.5902
2011-08-28 00:00:00,9.078464285714286
2011-08-29 00:00:00,8.96809375
2011-08-30 00:00:00,8.795466000000001
2011-08-31 00:00:00,8.22353625
2011-09-01 00:00:00,8.228883750000001
2011-09-02 00:00:00,8.62278
2011-09-03 00:00:00,8.479
2011-09-04 00:00:00,8.17871357142857
2011-09-05 00:00:00,7.629207142857145
2011-09-06 00:00:00,6.864676666666665
2011-09-07 00:00:00,7.186077777777778
2011-09-08 00:00:00,6.5331220000000005
2011-09-09 00:00:00,5.05558
2011-09-10 00:00:00,4.764342000000001
2011-09-11 00:00:00,5.914224166666667
2011-09-12 00:00:00,6.061434285714286
2011-09-13 00:00:00,5.8
2011-09-14 00:00:00,5.619543333333333
2011-09-15 00:00:00,4.805915714285715
2011-09-16 00:00:00,4.811
2011-09-17 00:00:00,4.7647
2011-09-18 00:00:00,5.2382333333333335
2011-09-19 00:00:00,5.462770769230769
2011-09-20 00:00:00,6.114797272727272
2011-09-21 00:00:00,5.660935625
2011-09-22 00:00:00,5.473564
2011-09-23 00:00:00,5.557576363636364
2011-09-24 00:00:00,5.4715266666666675
2011-09-25 00:00:00,5.331829999999999
2011-09-26 00:00:00,4.86916
2011-09-27 00:00:00,4.709366666666667
2011-09-28 00:00:00,4.7093475
2011-09-29 00:00:00,4.7846224999999984
2011-09-30 00:00:00,5.149056666666667
2011-10-01 00:00:00,5.0181025
2011-10-02 00:00:00,5.02701
2011-10-03 00:00:00,5.02401
2011-10-04 00:00:00,4.96
2011-10-05 00:00:00,4.879936666666667
2011-10-06 00:00:00,4.734425
2011-10-07 00:00:00,4.2728
2011-10-08 00:00:00,4.00587
2011-10-09 00:00:00,4.10288
2011-10-10 00:00:00,4.086946666666667
2011-10-11 00:00:00,3.9591533333333335
2011-10-12 00:00:00,4.15
2011-10-13 00:00:00,4.04615
2011-10-14 00:00:00,3.98794
2011-10-15 00:00:00,3.848035
2011-10-16 00:00:00,3.5723744444444443
2011-10-17 00:00:00,2.5544640000000003
2011-10-18 00:00:00,2.409323333333333
2011-10-19 00:00:00,2.2622557142857147
2011-10-20 00:00:00,2.348005
2011-10-21 00:00:00,2.562545
2011-10-22 00:00:00,3.138733333333333
2011-10-23 00:00:00,3.16469030083056
2011-10-24 00:00:00,2.538475833333333
2011-10-25 00:00:00,2.773611666666667
2011-10-26 00:00:00,2.7730099999999998
2011-10-27 00:00:00,3.0401142105263164
2011-10-28 00:00:00,3.185198
2011-10-29 00:00:00,3.56826
2011-10-30 00:00:00,3.2624975
2011-10-31 00:00:00,3.243748333333333
2011-11-01 00:00:00,3.1637619999999997
2011-11-02 00:00:00,3.253693333333333
2011-11-03 00:00:00,3.1555
2011-11-04 00:00:00,3.05545
2011-11-05 00:00:00,2.972505
2011-11-06 00:00:00,2.959772
2011-11-07 00:00:00,3.0061166666666668
2011-11-08 00:00:00,3.0456833333333333
2011-11-09 00:00:00,2.9482128571428565
2011-11-10 00:00:00,2.8477188461538465
2011-11-11 00:00:00,3.0735269230769235
2011-11-12 00:00:00,3.03099
2011-11-13 00:00:00,2.99599
2011-11-14 00:00:00,2.1422394871794865
2011-11-15 00:00:00,2.324486197288458
2011-11-16 00:00:00,2.567874444444445
2011-11-17 00:00:00,2.25
2011-11-18 00:00:00,2.0510271428571434
2011-11-19 00:00:00,2.1994325
2011-11-20 00:00:00,2.1998700000000007
2011-11-21 00:00:00,2.28936
2011-11-22 00:00:00,2.326955
2011-11-23 00:00:00,2.332055
2011-11-24 00:00:00,2.427627826086956
2011-11-25 00:00:00,2.493312857142857
2011-11-26 00:00:00,2.47003
2011-11-27 00:00:00,2.4769754545454545
2011-11-28 00:00:00,2.5472952941176468
2011-11-29 00:00:00,2.750195
2011-11-30 00:00:00,2.9443099999999998
2011-12-01 00:00:00,3.068399583333333
2011-12-02 00:00:00,3.1109315384615384
2011-12-03 00:00:00,2.7837090243902427
2011-12-04 00:00:00,2.8280966666666667
2011-12-05 00:00:00,2.85107
2011-12-06 00:00:00,3.0335100000000006
2011-12-07 00:00:00,2.9737285714285715
2011-12-08 00:00:00,2.988714000000001
2011-12-09 00:00:00,2.962285
2011-12-10 00:00:00,3.05437625
2011-12-11 00:00:00,3.25089125
2011-12-12 00:00:00,3.1458730000000004
2011-12-13 00:00:00,3.2499
2011-12-14 00:00:00,3.147667777777777
2011-12-15 00:00:00,3.201991666666667
2011-12-16 00:00:00,3.206595
2011-12-17 00:00:00,3.2000233333333328
2011-12-18 00:00:00,3.192505
2011-12-19 00:00:00,3.5238750000000003
2011-12-20 00:00:00,3.981072424242424
2011-12-21 00:00:00,3.8821
2011-12-22 00:00:00,3.908236249999999
2011-12-23 00:00:00,3.94678
2011-12-24 00:00:00,3.94
2011-12-25 00:00:00,4.225
2011-12-26 00:00:00,4.011599411764705
2011-12-27 00:00:00,4.107745
2011-12-28 00:00:00,4.183901479291041
2011-12-29 00:00:00,4.166566666666666
2011-12-30 00:00:00,4.2478428571428575
2011-12-31 00:00:00,4.721629090909091
2012-01-01 00:00:00,5.27839909090909
2012-01-02 00:00:00,5.21678
2012-01-03 00:00:00,4.883427777777778
2012-01-04 00:00:00,5.58749
2012-01-05 00:00:00,6.982924814814817
2012-01-06 00:00:00,6.696863333333334
2012-01-07 00:00:00,6.811656666666668
2012-01-08 00:00:00,7.13009076923077
2012-01-09 00:00:00,6.3162949999999976
2012-01-10 00:00:00,6.449687599999999
2012-01-11 00:00:00,6.899966666666668
2012-01-12 00:00:00,6.797846666666668
2012-01-13 00:00:00,6.413502074303406
2012-01-14 00:00:00,6.750014999999999
2012-01-15 00:00:00,7.0275609090909095
2012-01-16 00:00:00,6.648461904761903
2012-01-17 00:00:00,5.56730760869565
2012-01-18 00:00:00,5.9170500000000015
2012-01-19 00:00:00,6.3543171428571465
2012-01-20 00:00:00,6.37286
2012-01-21 00:00:00,6.165864
2012-01-22 00:00:00,6.3065940000000005
2012-01-23 00:00:00,6.343111578947367
2012-01-24 00:00:00,6.2675833333333335
2012-01-25 00:00:00,5.795209444444442
2012-01-26 00:00:00,5.335037058823528
2012-01-27 00:00:00,5.288307142857144
2012-01-28 00:00:00,5.630534444444443
2012-01-29 00:00:00,5.38777
2012-01-30 00:00:00,5.490466666666666
2012-01-31 00:00:00,5.4956314285714285
2012-02-01 00:00:00,6.07439125
2012-02-02 00:00:00,6.100066666666666
2012-02-03 00:00:00,5.95465
2012-02-04 00:00:00,5.872845
2012-02-05 00:00:00,5.684396666666667
2012-02-06 00:00:00,5.48982
2012-02-07 00:00:00,5.633037777777778
2012-02-08 00:00:00,5.59998
2012-02-09 00:00:00,5.839615431034474
2012-02-10 00:00:00,5.9169264
2012-02-11 00:00:00,5.6005
2012-02-12 00:00:00,5.51468
2012-02-13 00:00:00,5.2851921875
2012-02-14 00:00:00,4.433381818181816
2012-02-15 00:00:00,4.271745454545455
2012-02-16 00:00:00,4.26945
2012-02-17 00:00:00,4.39621
2012-02-18 00:00:00,4.2372890909090914
2012-02-19 00:00:00,4.3784025
2012-02-20 00:00:00,4.3729900000000015
2012-02-21 00:00:00,4.3025400000000005
2012-02-22 00:00:00,4.446645833333334
2012-02-23 00:00:00,5.019525199999999
2012-02-24 00:00:00,5.02920125
2012-02-25 00:00:00,4.7802454545454545
2012-02-26 00:00:00,4.9259825
2012-02-27 00:00:00,4.959988
2012-02-28 00:00:00,4.862755
2012-02-29 00:00:00,4.860007083333335
2012-03-01 00:00:00,4.92133
2012-03-02 00:00:00,4.71674142857143
2012-03-03 00:00:00,4.617961428571427
2012-03-04 00:00:00,4.825593333333333
2012-03-05 00:00:00,4.978101428571429
2012-03-06 00:00:00,4.9941958333333325
2012-03-07 00:00:00,4.922407499999999
2012-03-08 00:00:00,4.93016
2012-03-09 00:00:00,4.862108
2012-03-10 00:00:00,4.46
2012-03-11 00:00:00,4.882311538461538
2012-03-12 00:00:00,4.903366666666667
2012-03-13 00:00:00,5.274977999999999
2012-03-14 00:00:00,5.386665000000002
2012-03-15 00:00:00,5.197815
2012-03-16 00:00:00,5.34374
2012-03-17 00:00:00,5.180602500000001
2012-03-18 00:00:00,5.279683333333334
2012-03-19 00:00:00,4.6945440000000005
2012-03-20 00:00:00,4.8374558333333315
2012-03-21 00:00:00,4.80403
2012-03-22 00:00:00,4.7301400000000005
2012-03-23 00:00:00,4.675243333333333
2012-03-24 00:00:00,4.6669599999999996
2012-03-25 00:00:00,4.5500099999999986
2012-03-26 00:00:00,4.621338333333333
2012-03-27 00:00:00,4.810291537920626
2012-03-28 00:00:00,4.8102475
2012-03-29 00:00:00,4.756541363636363
2012-03-30 00:00:00,4.8591425
2012-03-31 00:00:00,4.8943925
2012-04-01 00:00:00,4.8207049999999985
2012-04-02 00:00:00,4.980836000000001
2012-04-03 00:00:00,4.952
2012-04-04 00:00:00,4.920066666666667
2012-04-05 00:00:00,4.919
2012-04-06 00:00:00,4.9333922222222215
2012-04-07 00:00:00,4.681678461538461
2012-04-08 00:00:00,4.794499999999998
2012-04-09 00:00:00,4.850681428571427
2012-04-10 00:00:00,4.833646666666667
2012-04-11 00:00:00,4.928101666666668
2012-04-12 00:00:00,4.90060875
2012-04-13 00:00:00,4.936494705882354
2012-04-14 00:00:00,4.96381
2012-04-15 00:00:00,4.968925833333332
2012-04-16 00:00:00,4.94573
2012-04-17 00:00:00,4.974027142857142
2012-04-18 00:00:00,5.1133
2012-04-19 00:00:00,5.1059575000000015
2012-04-20 00:00:00,5.367622000000001
2012-04-21 00:00:00,5.2347825
2012-04-22 00:00:00,5.203516666666666
2012-04-23 00:00:00,4.9993401395352315
2012-04-24 00:00:00,5.09822
2012-04-25 00:00:00,5.1318199999999985
2012-04-26 00:00:00,5.0976550000000005
2012-04-27 00:00:00,5.104490196078428
2012-04-28 00:00:00,4.9793
2012-04-29 00:00:00,4.88741
2012-04-30 00:00:00,4.936656000000001
2012-05-01 00:00:00,4.99750857142857
2012-05-02 00:00:00,5.03139375
2012-05-03 00:00:00,5.100782499999999
2012-05-04 00:00:00,5.0675050000000015
2012-05-05 00:00:00,5.0766175
2012-05-06 00:00:00,5.04991
2012-05-07 00:00:00,5.073795
2012-05-08 00:00:00,5.04494
2012-05-09 00:00:00,4.98185
2012-05-10 00:00:00,4.863997236842108
2012-05-11 00:00:00,4.953752
2012-05-12 00:00:00,4.9461900000000005
2012-05-13 00:00:00,4.92996
2012-05-14 00:00:00,5.007936428571427
2012-05-15 00:00:00,5.03501
2012-05-16 00:00:00,5.052466666666667
2012-05-17 00:00:00,5.0884583333333335
2012-05-18 00:00:00,5.11801
2012-05-19 00:00:00,5.1096499999999985
2012-05-20 00:00:00,5.09002
2012-05-21 00:00:00,5.089795
2012-05-22 00:00:00,5.0830275
2012-05-23 00:00:00,5.132372500000002
2012-05-24 00:00:00,5.11904
2012-05-25 00:00:00,5.135513333333333
2012-05-26 00:00:00,5.103236666666667
2012-05-27 00:00:00,5.1044800000000015
2012-05-28 00:00:00,5.1358
2012-05-29 00:00:00,5.14997
2012-05-30 00:00:00,5.134995
2012-05-31 00:00:00,5.191893846153846
2012-06-01 00:00:00,5.257021428571427
2012-06-02 00:00:00,5.24898
2012-06-03 00:00:00,5.207307777777777
2012-06-04 00:00:00,5.259519999999999
2012-06-05 00:00:00,5.4058790494853435
2012-06-06 00:00:00,5.461776666666666
2012-06-07 00:00:00,5.591628
2012-06-08 00:00:00,5.631736666666666
2012-06-09 00:00:00,5.55997
2012-06-10 00:00:00,5.46525
2012-06-11 00:00:00,5.581583333333334
2012-06-12 00:00:00,5.7100133333333325
2012-06-13 00:00:00,5.920347499999999
2012-06-14 00:00:00,5.964776315789472
2012-06-15 00:00:00,6.532364516129032
2012-06-16 00:00:00,6.43582
2012-06-17 00:00:00,6.17805125
2012-06-18 00:00:00,6.294876808510639
2012-06-19 00:00:00,6.498756666666666
2012-06-20 00:00:00,6.6717150000000025
2012-06-21 00:00:00,6.6615142857142855
2012-06-22 00:00:00,6.5253525
2012-06-23 00:00:00,6.439432000000003
2012-06-24 00:00:00,6.350021666666668
2012-06-25 00:00:00,6.308441428571429
2012-06-26 00:00:00,6.4195
2012-06-27 00:00:00,6.622337272727273
2012-06-28 00:00:00,6.605946666666667
2012-06-29 00:00:00,6.6512055555555545
2012-06-30 00:00:00,6.689967499999999
2012-07-01 00:00:00,6.628989999999999
2012-07-02 00:00:00,6.7600609090909085
2012-07-03 00:00:00,6.449972
2012-07-04 00:00:00,6.5101
2012-07-05 00:00:00,6.658883333333333
2012-07-06 00:00:00,6.6287400000000005
2012-07-07 00:00:00,6.7784274999999985
2012-07-08 00:00:00,6.79898
2012-07-09 00:00:00,6.9465625
2012-07-10 00:00:00,7.199859999999998
